64;16;8;4;1;1501354076;29;63;1501354130;0
64;16;8;4;1;1501354130;27;63;1501354180;0
64;16;8;4;1;1501354180;25;63;1501354226;0
64;16;8;4;1;1501354226;33;63;1501354287;0
64;16;8;4;1;1501354287;24;63;1501354332;0
64;16;8;4;1;1501354332;19;63;1501354368;0
64;16;8;4;1;1501354368;22;63;1501354409;0
64;16;8;4;1;1501354409;23;63;1501354452;0
64;16;8;4;1;1501354452;14;63;1501354479;0
64;16;8;4;1;1501354479;19;63;1501354515;0
64;16;8;4;1;1501354515;24;63;1501354559;0
64;16;8;4;1;1501354559;22;63;1501354600;0
64;16;8;4;1;1501354600;24;63;1501354645;0
64;16;8;4;1;1501354645;26;63;1501354694;0
64;16;8;4;1;1501354694;26;63;1501354742;0
64;16;8;4;1;1501354742;26;63;1501354790;0
64;16;8;4;1;1501354790;16;63;1501354821;0
64;16;8;4;1;1501354821;21;63;1501354860;0
64;16;8;4;1;1501354860;21;63;1501354899;0
64;16;8;4;1;1501354899;22;63;1501354940;0
64;16;8;4;1;1501354940;30;63;1501354997;0
64;16;8;4;1;1501354997;26;63;1501355045;0
64;16;8;4;1;1501355045;26;63;1501355093;0
64;16;8;4;1;1501355093;27;63;1501355144;0
64;16;8;4;1;1501355144;29;63;1501355197;0
64;16;8;4;1;1501355197;22;63;1501355238;0
64;16;8;4;1;1501355238;18;63;1501355273;0
64;16;8;4;1;1501355273;15;63;1501355301;0
64;16;8;4;1;1501355301;35;63;1501355366;0
64;16;8;4;1;1501355366;35;63;1501355431;0
64;16;8;4;1;1501355431;31;63;1501355488;0
64;16;8;4;1;1501355488;19;63;1501355524;0
64;16;8;4;1;1501355524;34;63;1501355586;0
64;16;8;4;1;1501355586;34;63;1501355649;0
64;16;8;4;1;1501355649;36;63;1501355716;0
64;16;8;4;1;1501355716;31;63;1501355774;0
64;16;8;4;1;1501355774;31;63;1501355831;0
64;16;8;4;1;1501355831;24;63;1501355876;0
64;16;8;4;1;1501355876;30;63;1501355931;0
64;16;8;4;1;1501355931;30;63;1501355987;0
64;16;8;4;1;1501355987;25;63;1501356033;0
64;16;8;4;1;1501356033;22;63;1501356075;0
64;16;8;4;1;1501356075;32;63;1501356134;0
64;16;8;4;1;1501356134;29;63;1501356188;0
64;16;8;4;1;1501356188;28;63;1501356241;0
64;16;8;4;1;1501356241;19;63;1501356278;0
64;16;8;4;1;1501356278;28;63;1501356331;0
64;16;8;4;1;1501356331;22;63;1501356373;0
64;16;8;4;1;1501356373;35;63;1501356440;0
64;16;8;4;1;1501356440;24;63;1501356485;0
64;16;8;4;1;1501356485;15;63;1501356513;0
64;16;8;4;1;1501356513;22;63;1501356554;0
64;16;8;4;1;1501356554;22;63;1501356596;0
64;16;8;4;1;1501356596;26;63;1501356645;0
64;16;8;4;1;1501356645;12;63;1501356669;0
64;16;8;4;1;1501356669;19;63;1501356705;0
64;16;8;4;1;1501356705;31;63;1501356762;0
64;16;8;4;1;1501356762;28;63;1501356816;0
64;16;8;4;1;1501356816;28;63;1501356868;0
64;16;8;4;1;1501356868;26;63;1501356916;0
64;16;8;4;1;1501356916;31;63;1501356975;0
64;16;8;4;1;1501356975;25;63;1501357021;0
64;16;8;4;1;1501357021;30;63;1501357077;0
64;16;8;4;1;1501357077;27;63;1501357127;0
64;16;8;4;1;1501357127;20;63;1501357165;0
64;16;8;4;1;1501357165;15;63;1501357193;0
64;16;8;4;1;1501357193;18;63;1501357227;0
64;16;8;4;1;1501357227;37;63;1501357295;0
64;16;8;4;1;1501357295;26;63;1501357347;0
64;16;8;4;1;1501357347;27;63;1501357397;0
64;16;8;4;1;1501357397;22;63;1501357438;0
64;16;8;4;1;1501357438;29;63;1501357492;0
64;16;8;4;1;1501357492;26;63;1501357541;0
64;16;8;4;1;1501357541;33;63;1501357602;0
64;16;8;4;1;1501357602;30;63;1501357657;0
64;16;8;4;1;1501357657;20;63;1501357695;0
64;16;8;4;1;1501357695;28;63;1501357747;0
64;16;8;4;1;1501357747;20;63;1501357784;0
64;16;8;4;1;1501357784;17;63;1501357817;0
64;16;8;4;1;1501357817;31;63;1501357874;0
64;16;8;4;1;1501357874;19;63;1501357910;0
64;16;8;4;1;1501357910;23;63;1501357953;0
64;16;8;4;1;1501357953;20;63;1501357990;0
64;16;8;4;1;1501357990;22;63;1501358031;0
64;16;8;4;1;1501358031;31;63;1501358089;0
64;16;8;4;1;1501358089;12;63;1501358112;0
64;16;8;4;1;1501358112;21;63;1501358151;0
64;16;8;4;1;1501358151;29;63;1501358205;0
64;16;8;4;1;1501358205;31;63;1501358263;0
64;16;8;4;1;1501358263;31;63;1501358320;0
64;16;8;4;1;1501358320;19;63;1501358356;0
64;16;8;4;1;1501358356;27;63;1501358406;0
64;16;8;4;1;1501358406;22;63;1501358447;0
64;16;8;4;1;1501358447;31;63;1501358504;0
64;16;8;4;1;1501358504;23;63;1501358550;0
64;16;8;4;1;1501358550;28;63;1501358602;0
64;16;8;4;1;1501358602;26;63;1501358650;0
64;16;8;4;1;1501358650;29;63;1501358704;0
64;16;8;4;1;1501358704;23;63;1501358747;0
64;16;8;4;1;1501358747;21;63;1501358786;0
