32;16;8;4;1;1501106420;15;63;1501106441;0
32;16;8;4;1;1501106441;23;63;1501106471;0
32;16;8;4;1;1501106471;23;63;1501106501;0
32;16;8;4;1;1501106501;30;63;1501106541;0
32;16;8;4;1;1501106541;22;63;1501106570;0
32;16;8;4;1;1501106570;21;63;1501106598;0
32;16;8;4;1;1501106598;14;63;1501106617;0
32;16;8;4;1;1501106617;12;63;1501106634;0
32;16;8;4;1;1501106634;20;63;1501106660;0
32;16;8;4;1;1501106660;14;63;1501106679;0
32;16;8;4;1;1501106679;17;63;1501106702;0
32;16;8;4;1;1501106702;14;63;1501106721;0
32;16;8;4;1;1501106721;13;63;1501106739;0
32;16;8;4;1;1501106739;13;63;1501106757;0
32;16;8;4;1;1501106757;15;63;1501106777;0
32;16;8;4;1;1501106777;21;63;1501106805;0
32;16;8;4;1;1501106805;15;63;1501106825;0
32;16;8;4;1;1501106825;13;63;1501106843;0
32;16;8;4;1;1501106843;13;63;1501106861;0
32;16;8;4;1;1501106861;11;63;1501106876;0
32;16;8;4;1;1501106876;14;63;1501106896;0
32;16;8;4;1;1501106896;24;63;1501106928;0
32;16;8;4;1;1501106928;18;63;1501106952;0
32;16;8;4;1;1501106952;17;63;1501106974;0
32;16;8;4;1;1501106974;24;63;1501107006;0
32;16;8;4;1;1501107006;14;63;1501107026;0
32;16;8;4;1;1501107026;24;63;1501107058;0
32;16;8;4;1;1501107058;12;63;1501107074;0
32;16;8;4;1;1501107074;13;63;1501107092;0
32;16;8;4;1;1501107092;16;63;1501107114;0
32;16;8;4;1;1501107114;20;63;1501107140;0
32;16;8;4;1;1501107140;23;63;1501107170;0
32;16;8;4;1;1501107170;17;63;1501107194;0
32;16;8;4;1;1501107194;27;63;1501107230;0
32;16;8;4;1;1501107230;19;63;1501107255;0
32;16;8;4;1;1501107255;17;63;1501107278;0
32;16;8;4;1;1501107278;20;63;1501107304;0
32;16;8;4;1;1501107304;14;63;1501107323;0
32;16;8;4;1;1501107323;8;63;1501107334;0
32;16;8;4;1;1501107334;15;63;1501107355;0
32;16;8;4;1;1501107355;10;63;1501107369;0
32;16;8;4;1;1501107369;14;63;1501107388;0
32;16;8;4;1;1501107388;18;63;1501107412;0
32;16;8;4;1;1501107412;16;63;1501107433;0
32;16;8;4;1;1501107433;12;63;1501107450;0
32;16;8;4;1;1501107450;22;63;1501107479;0
32;16;8;4;1;1501107479;14;63;1501107498;0
32;16;8;4;1;1501107498;19;63;1501107524;0
32;16;8;4;1;1501107524;19;63;1501107550;0
32;16;8;4;1;1501107550;14;63;1501107568;0
32;16;8;4;1;1501107568;18;63;1501107593;0
32;16;8;4;1;1501107593;16;63;1501107615;0
32;16;8;4;1;1501107615;16;63;1501107636;0
32;16;8;4;1;1501107636;12;63;1501107653;0
32;16;8;4;1;1501107653;13;63;1501107670;0
32;16;8;4;1;1501107670;20;63;1501107697;0
32;16;8;4;1;1501107697;17;63;1501107720;0
32;16;8;4;1;1501107720;12;63;1501107736;0
32;16;8;4;1;1501107736;17;63;1501107759;0
32;16;8;4;1;1501107759;26;63;1501107793;0
32;16;8;4;1;1501107793;21;63;1501107821;0
32;16;8;4;1;1501107821;16;63;1501107843;0
32;16;8;4;1;1501107843;12;63;1501107859;0
32;16;8;4;1;1501107859;19;63;1501107884;0
32;16;8;4;1;1501107884;10;63;1501107899;0
32;16;8;4;1;1501107899;23;63;1501107929;0
32;16;8;4;1;1501107929;20;63;1501107956;0
32;16;8;4;1;1501107956;21;63;1501107984;0
32;16;8;4;1;1501107984;15;63;1501108005;0
32;16;8;4;1;1501108005;10;63;1501108018;0
32;16;8;4;1;1501108018;11;63;1501108034;0
32;16;8;4;1;1501108034;18;63;1501108058;0
32;16;8;4;1;1501108058;11;63;1501108073;0
32;16;8;4;1;1501108073;23;63;1501108103;0
32;16;8;4;1;1501108103;15;63;1501108124;0
32;16;8;4;1;1501108124;6;63;1501108132;0
32;16;8;4;1;1501108132;10;63;1501108146;0
32;16;8;4;1;1501108146;17;63;1501108169;0
32;16;8;4;1;1501108169;20;63;1501108196;0
32;16;8;4;1;1501108196;10;63;1501108210;0
32;16;8;4;1;1501108210;11;63;1501108225;0
32;16;8;4;1;1501108225;26;63;1501108259;0
32;16;8;4;1;1501108259;17;63;1501108282;0
32;16;8;4;1;1501108282;14;63;1501108301;0
32;16;8;4;1;1501108301;9;63;1501108314;0
32;16;8;4;1;1501108314;24;63;1501108346;0
32;16;8;4;1;1501108346;15;63;1501108366;0
32;16;8;4;1;1501108366;15;63;1501108387;0
32;16;8;4;1;1501108387;14;63;1501108405;0
32;16;8;4;1;1501108405;17;63;1501108428;0
32;16;8;4;1;1501108428;17;63;1501108451;0
32;16;8;4;1;1501108451;25;63;1501108484;0
32;16;8;4;1;1501108484;17;63;1501108507;0
32;16;8;4;1;1501108507;18;63;1501108531;0
32;16;8;4;1;1501108531;17;63;1501108554;0
32;16;8;4;1;1501108554;19;63;1501108580;0
32;16;8;4;1;1501108580;14;63;1501108599;0
32;16;8;4;1;1501108599;15;63;1501108619;0
32;16;8;4;1;1501108619;16;63;1501108641;0
32;16;8;4;1;1501108641;21;63;1501108668;0
