32;16;8;4;2;1502040367;11;63;1502040383;0
32;16;8;4;2;1502040383;14;63;1502040403;0
32;16;8;4;2;1502040403;13;63;1502040422;0
32;16;8;4;2;1502040422;10;63;1502040436;0
32;16;8;4;2;1502040436;11;63;1502040452;0
32;16;8;4;2;1502040452;17;63;1502040477;0
32;16;8;4;2;1502040477;19;63;1502040504;0
32;16;8;4;2;1502040504;16;63;1502040529;0
32;16;8;4;2;1502040529;17;63;1502040553;0
32;16;8;4;2;1502040553;11;63;1502040569;0
32;16;8;4;2;1502040569;18;63;1502040596;0
32;16;8;4;2;1502040596;15;63;1502040616;0
32;16;8;4;2;1502040616;9;63;1502040629;0
32;16;8;4;2;1502040629;18;63;1502040656;0
32;16;8;4;2;1502040656;19;63;1502040683;0
32;16;8;4;2;1502040683;18;63;1502040709;0
32;16;8;4;2;1502040709;15;63;1502040731;0
32;16;8;4;2;1502040731;14;63;1502040751;0
32;16;8;4;2;1502040751;15;63;1502040772;0
32;16;8;4;2;1502040772;14;63;1502040793;0
32;16;8;4;2;1502040793;13;63;1502040811;0
32;16;8;4;2;1502040811;15;63;1502040833;0
32;16;8;4;2;1502040833;18;63;1502040859;0
32;16;8;4;2;1502040859;11;63;1502040875;0
32;16;8;4;2;1502040875;15;63;1502040898;0
32;16;8;4;2;1502040898;10;63;1502040912;0
32;16;8;4;2;1502040912;15;63;1502040933;0
32;16;8;4;2;1502040933;21;63;1502040963;0
32;16;8;4;2;1502040963;21;63;1502040993;0
32;16;8;4;2;1502040993;16;63;1502041015;0
32;16;8;4;2;1502041015;20;63;1502041043;0
32;16;8;4;2;1502041043;11;63;1502041059;0
32;16;8;4;2;1502041059;8;63;1502041071;0
32;16;8;4;2;1502041071;18;63;1502041097;0
32;16;8;4;2;1502041097;13;63;1502041115;0
32;16;8;4;2;1502041115;13;63;1502041133;0
32;16;8;4;2;1502041133;17;63;1502041158;0
32;16;8;4;2;1502041158;23;63;1502041191;0
32;16;8;4;2;1502041191;16;63;1502041214;0
32;16;8;4;2;1502041214;9;63;1502041227;0
32;16;8;4;2;1502041227;13;63;1502041246;0
32;16;8;4;2;1502041246;14;63;1502041265;0
32;16;8;4;2;1502041265;23;63;1502041298;0
32;16;8;4;2;1502041298;16;63;1502041322;0
32;16;8;4;2;1502041322;15;63;1502041343;0
32;16;8;4;2;1502041343;13;63;1502041362;0
32;16;8;4;2;1502041362;19;63;1502041389;0
32;16;8;4;2;1502041389;13;63;1502041408;0
32;16;8;4;2;1502041408;18;63;1502041434;0
32;16;8;4;2;1502041434;15;63;1502041456;0
32;16;8;4;2;1502041456;15;63;1502041477;0
32;16;8;4;2;1502041477;14;63;1502041497;0
32;16;8;4;2;1502041497;12;63;1502041514;0
32;16;8;4;2;1502041514;17;63;1502041538;0
32;16;8;4;2;1502041538;13;63;1502041557;0
32;16;8;4;2;1502041557;21;63;1502041587;0
32;16;8;4;2;1502041587;8;63;1502041598;0
32;16;8;4;2;1502041598;12;63;1502041615;0
32;16;8;4;2;1502041615;12;63;1502041632;0
32;16;8;4;2;1502041632;20;63;1502041661;0
32;16;8;4;2;1502041661;15;63;1502041682;0
32;16;8;4;2;1502041682;19;63;1502041709;0
32;16;8;4;2;1502041709;11;63;1502041725;0
32;16;8;4;2;1502041725;14;63;1502041746;0
32;16;8;4;2;1502041746;13;63;1502041765;0
32;16;8;4;2;1502041765;10;63;1502041779;0
32;16;8;4;2;1502041779;13;63;1502041798;0
32;16;8;4;2;1502041798;11;63;1502041814;0
32;16;8;4;2;1502041814;15;63;1502041834;0
32;16;8;4;2;1502041834;11;63;1502041850;0
32;16;8;4;2;1502041850;8;63;1502041861;0
32;16;8;4;2;1502041861;16;63;1502041883;0
32;16;8;4;2;1502041883;17;63;1502041907;0
32;16;8;4;2;1502041907;15;63;1502041928;0
32;16;8;4;2;1502041928;17;63;1502041951;0
32;16;8;4;2;1502041951;13;63;1502041970;0
32;16;8;4;2;1502041970;12;63;1502041987;0
32;16;8;4;2;1502041987;14;63;1502042008;0
32;16;8;4;2;1502042008;13;63;1502042026;0
32;16;8;4;2;1502042026;15;63;1502042048;0
32;16;8;4;2;1502042048;16;63;1502042071;0
32;16;8;4;2;1502042071;12;63;1502042088;0
32;16;8;4;2;1502042088;17;63;1502042113;0
32;16;8;4;2;1502042113;13;63;1502042132;0
32;16;8;4;2;1502042132;17;63;1502042156;0
32;16;8;4;2;1502042156;10;63;1502042172;0
32;16;8;4;2;1502042172;13;63;1502042191;0
32;16;8;4;2;1502042191;13;63;1502042209;0
32;16;8;4;2;1502042209;19;63;1502042236;0
32;16;8;4;2;1502042236;11;63;1502042252;0
32;16;8;4;2;1502042252;12;63;1502042270;0
32;16;8;4;2;1502042270;18;63;1502042296;0
32;16;8;4;2;1502042296;15;63;1502042316;0
32;16;8;4;2;1502042316;19;63;1502042343;0
32;16;8;4;2;1502042343;18;63;1502042369;0
32;16;8;4;2;1502042369;17;63;1502042393;0
32;16;8;4;2;1502042393;17;63;1502042418;0
32;16;8;4;2;1502042418;19;63;1502042445;0
32;16;8;4;2;1502042445;17;63;1502042470;0
32;16;8;4;2;1502042470;15;63;1502042492;0
